,h,T,M,Lambda_lhs,s
4656,-23221.41226,16214573.66,1460000,0.000191,0.000465823
4657,-15202.74246,44726208.23,1460000,0.000191,0.000949071
4658,-27718.72075,36863887.61,1460000,0.000191,0.000815812
4659,-20189.69339,38411611.93,1460000,0.000191,0.000842044
4660,-3853.191778,9804110.08,1460000,0.000191,0.000357171
4661,-29263.76724,4943198.854,1460000,0.000191,0.000274783
4662,-614.3382557,7489896.002,1460000,0.000191,0.000317947
4663,-6475.641656,19850767.76,1460000,0.000191,0.000527454
4664,-4444.372116,42127256.23,1460000,0.000191,0.000905021
4665,-18265.53443,38060275.1,1460000,0.000191,0.000836089
4666,-6987.481056,1878836.542,1460000,0.000191,0.000222845
4667,-15976.71046,14410791.18,1460000,0.000191,0.000435251
4668,-29770.50374,28108016.6,1460000,0.000191,0.000667407
4669,-3773.812488,9225687.81,1460000,0.000191,0.000347368
4670,-2873.410881,28089014.02,1460000,0.000191,0.000667085
4671,-22987.40551,3412474.855,1460000,0.000191,0.000248839
4672,-4450.199164,24313953.27,1460000,0.000191,0.000603101
4673,-22925.05571,45706574.17,1460000,0.000191,0.000965688
4674,-16489.31186,14791977.12,1460000,0.000191,0.000441711
4675,-27682.13211,29417526.33,1460000,0.000191,0.000689602
4676,-19625.42513,22810964.93,1460000,0.000191,0.000577627
4677,-26991.59166,38590935.03,1460000,0.000191,0.000845084
4678,-7587.377271,42675206.66,1460000,0.000191,0.000914309
4679,-4118.349869,36064600.31,1460000,0.000191,0.000802264
4680,-23624.36637,8103615.648,1460000,0.000191,0.000328349
4681,-14014.24935,25456084.18,1460000,0.000191,0.000622459
4682,-21753.80151,15264053.28,1460000,0.000191,0.000449713
4683,-7621.205835,47645841.08,1460000,0.000191,0.000998557
4684,-15543.95099,41939172.15,1460000,0.000191,0.000901833
4685,-19993.00328,9948950.17,1460000,0.000191,0.000359626
4686,-19011.66602,15596201.79,1460000,0.000191,0.000455342
4687,-2720.019416,43544136.97,1460000,0.000191,0.000929036
4688,-13700.71512,46948552,1460000,0.000191,0.000986738
4689,-23466.47423,21908500.49,1460000,0.000191,0.000562331
4690,-5137.234194,41102466.16,1460000,0.000191,0.000887652
4691,-25612.59816,39339532.28,1460000,0.000191,0.000857772
4692,-2497.52631,35274706.51,1460000,0.000191,0.000788876
4693,-11382.81485,40444515.1,1460000,0.000191,0.0008765
4694,-27180.236,34821414.37,1460000,0.000191,0.000781193
4695,-18588.76348,23063131.09,1460000,0.000191,0.000581901
4696,-23475.78966,39688307.19,1460000,0.000191,0.000863683
4697,-17840.72093,41305935.06,1460000,0.000191,0.000891101
4698,-4286.676231,43780408.28,1460000,0.000191,0.000933041
4699,-1489.439894,45764662.23,1460000,0.000191,0.000966672
4700,-18092.70961,37545980.32,1460000,0.000191,0.000827373
4701,-13845.49897,15181667.15,1460000,0.000191,0.000448316
4702,-15509.77122,12835246.08,1460000,0.000191,0.000408547
4703,-6579.35213,29047747.92,1460000,0.000191,0.000683335
4704,-22014.44413,29648419.59,1460000,0.000191,0.000693516
4705,-25975.04206,4121060.372,1460000,0.000191,0.000260848
4706,-7301.265965,27132251.12,1460000,0.000191,0.000650869
4707,-13130.72022,15457631.56,1460000,0.000191,0.000452994
4708,-17957.04624,7905085.313,1460000,0.000191,0.000324984
4709,-7186.33353,3615187.335,1460000,0.000191,0.000252274
4710,-6340.465457,39598934.83,1460000,0.000191,0.000862168
4711,-22064.02001,37156335.26,1460000,0.000191,0.000820768
4712,-8875.689615,6266215.254,1460000,0.000191,0.000297207
4713,-20060.61122,46657945.73,1460000,0.000191,0.000981813
4714,-174.4502635,46357668.65,1460000,0.000191,0.000976723
4715,-30619.95226,15404197.04,1460000,0.000191,0.000452088
4716,-19133.59308,31096058.66,1460000,0.000191,0.000718052
4717,-24780.8685,32949094.33,1460000,0.000191,0.000749459
4718,-5071.136928,41033514.6,1460000,0.000191,0.000886483
4719,-16691.10205,16365762.52,1460000,0.000191,0.000468386
4720,-21713.82424,1110663.621,1460000,0.000191,0.000209825
4721,-15461.92259,7133336.083,1460000,0.000191,0.000311904
4722,-27462.10789,32699279,1460000,0.000191,0.000745225
4723,-11548.5059,44301207.86,1460000,0.000191,0.000941868
4724,-29849.18018,33026702.72,1460000,0.000191,0.000750775
4725,-19247.85577,1397928.361,1460000,0.000191,0.000214694
4726,-26767.59735,41778982.38,1460000,0.000191,0.000899118
4727,-15268.51314,40268058.35,1460000,0.000191,0.000873509
4728,-2912.241385,9523116.219,1460000,0.000191,0.000352409
4729,-29814.2175,21718578.29,1460000,0.000191,0.000559111
4730,-27527.11227,39451353.43,1460000,0.000191,0.000859667
4731,-5149.921742,29926824.85,1460000,0.000191,0.000698234
4732,-16235.35912,35527297.87,1460000,0.000191,0.000793158
4733,-24128.22557,26115394.9,1460000,0.000191,0.000633634
4734,-3161.796028,15243327.5,1460000,0.000191,0.000449361
4735,-23817.31457,44329013.71,1460000,0.000191,0.000942339
4736,-2144.830894,31237774.45,1460000,0.000191,0.000720454
4737,-8700.108117,10558053.41,1460000,0.000191,0.00036995
4738,-4123.502784,12438546.82,1460000,0.000191,0.000401823
4739,-30757.78512,9571100.677,1460000,0.000191,0.000353222
4740,-28198.08713,3020354.572,1460000,0.000191,0.000242192
4741,-2860.947438,18617309.27,1460000,0.000191,0.000506548
4742,-25674.47685,29833470.13,1460000,0.000191,0.000696652
4743,-4129.183122,11894473.28,1460000,0.000191,0.000392601
4744,-29577.68931,30108931.81,1460000,0.000191,0.000701321
4745,-4264.159104,3234131.383,1460000,0.000191,0.000245816
4746,-25839.80578,34575843.38,1460000,0.000191,0.000777031
4747,-5619.037475,13675027.56,1460000,0.000191,0.00042278
4748,-1843.749403,19084011.21,1460000,0.000191,0.000514458
4749,-11598.4306,47053762.12,1460000,0.000191,0.000988521
4750,-29617.00193,17291331.54,1460000,0.000191,0.000484073
4751,-13104.48492,47859149.02,1460000,0.000191,0.001002172
4752,-11581.87194,10252082.2,1460000,0.000191,0.000364764
4753,-23775.81843,43842466.84,1460000,0.000191,0.000934093
4754,-4890.545045,42754828.07,1460000,0.000191,0.000915658
4755,-17744.29164,15624207.27,1460000,0.000191,0.000455817
4756,-21300.97806,14556333.98,1460000,0.000191,0.000437718
4757,-5806.942904,1704425.777,1460000,0.000191,0.000219889
4758,-14315.0338,16688933.76,1460000,0.000191,0.000473863
4759,-24651.31332,15159292.97,1460000,0.000191,0.000447937
4760,-10348.49553,47467287.17,1460000,0.000191,0.00099553
4761,-19950.39525,29391151.74,1460000,0.000191,0.000689155
4762,-9182.480948,6558777.046,1460000,0.000191,0.000302166
4763,-25564.93299,26816826.64,1460000,0.000191,0.000645522
4764,-15192.28755,13882981.84,1460000,0.000191,0.000426305
4765,-25762.2161,26060996.3,1460000,0.000191,0.000632712
4766,-22020.72209,44239978.99,1460000,0.000191,0.00094083
4767,-24655.42785,3099149.494,1460000,0.000191,0.000243528
4768,-30529.60534,33355283.05,1460000,0.000191,0.000756344
4769,-28781.62859,17515522.84,1460000,0.000191,0.000487873
4770,-27802.03368,35712541.74,1460000,0.000191,0.000796297
4771,-7123.309313,35786709.15,1460000,0.000191,0.000797554
4772,-20597.4931,20030365.95,1460000,0.000191,0.000530498
4773,-26051.3965,26387800.18,1460000,0.000191,0.000638251
4774,-11068.24866,43699942.48,1460000,0.000191,0.000931677
4775,-20477.77382,19633437.35,1460000,0.000191,0.00052377
4776,-26954.16672,36732218.48,1460000,0.000191,0.00081358
4777,-16278.94228,33310509.14,1460000,0.000191,0.000755585
4778,-24603.50419,9051391.828,1460000,0.000191,0.000344413
4779,-28191.13493,11878936.75,1460000,0.000191,0.000392338
4780,-1569.988068,19086740.07,1460000,0.000191,0.000514504
4781,-28654.45438,24976631.66,1460000,0.000191,0.000614333
4782,-10891.23892,30685703.28,1460000,0.000191,0.000711097
4783,-16044.62743,25200839.25,1460000,0.000191,0.000618133
4784,-21810.5324,14763239.99,1460000,0.000191,0.000441224
4785,-12511.67202,18282567.94,1460000,0.000191,0.000500874
4786,-3653.326526,28932884.23,1460000,0.000191,0.000681388
4787,-803.2315291,40430665.3,1460000,0.000191,0.000876266
4788,-2975.466521,45865451.84,1460000,0.000191,0.000968381
4789,-22647.68976,17266932.52,1460000,0.000191,0.00048366
4790,-25961.23925,34427178,1460000,0.000191,0.000774511
4791,-29108.07102,40250446.04,1460000,0.000191,0.000873211
4792,-28645.41808,19210177.63,1460000,0.000191,0.000516596
4793,-1445.169767,2170654.695,1460000,0.000191,0.000227791
4794,-7981.426569,22498855.81,1460000,0.000191,0.000572337
4795,-29185.24995,21981023.17,1460000,0.000191,0.00056356
4796,-6935.038032,12627107.78,1460000,0.000191,0.000405019
4797,-12718.05668,44823282.74,1460000,0.000191,0.000950717
4798,-6006.800835,32912548.55,1460000,0.000191,0.00074884
4799,-20584.23722,17655621.56,1460000,0.000191,0.000490248
4800,-30215.95863,6257353.706,1460000,0.000191,0.000297057
4801,-336.8336605,16826254.41,1460000,0.000191,0.000476191
4802,-12603.30841,33749615.99,1460000,0.000191,0.000763027
4803,-26292.5811,23163574.79,1460000,0.000191,0.000583603
4804,-6379.780542,32852774.5,1460000,0.000191,0.000747827
4805,-12012.49778,6317827.882,1460000,0.000191,0.000298082
4806,-20049.13679,12585089.64,1460000,0.000191,0.000404307
4807,-19861.52916,11018511.8,1460000,0.000191,0.000377754
4808,-2543.338564,27374720.48,1460000,0.000191,0.000654978
4809,-17779.34527,18973352.25,1460000,0.000191,0.000512582
4810,-21870.65705,37025757.79,1460000,0.000191,0.000818555
4811,-23485.83887,25832794.01,1460000,0.000191,0.000628844
4812,-22696.96541,38101495.91,1460000,0.000191,0.000836788
4813,-8126.66737,34960878.87,1460000,0.000191,0.000783557
4814,-13090.379,3734768.771,1460000,0.000191,0.000254301
4815,-16477.46911,24524683.62,1460000,0.000191,0.000606673
4816,-28466.52689,13561066.17,1460000,0.000191,0.000420849
4817,-16123.90506,708492.7394,1460000,0.000191,0.000203008
4818,-28041.22585,1313591.288,1460000,0.000191,0.000213264
4819,-20960.83291,10112826.72,1460000,0.000191,0.000362404
4820,-20570.45827,24625005.22,1460000,0.000191,0.000608373
4821,-20589.12203,37588824.82,1460000,0.000191,0.000828099
4822,-17714.71875,33899023.19,1460000,0.000191,0.00076556
4823,-7761.256629,22596862.31,1460000,0.000191,0.000573998
4824,-15571.84365,28893417.56,1460000,0.000191,0.000680719
4825,-873.462023,27678889.6,1460000,0.000191,0.000660134
4826,-12692.37817,5664909.363,1460000,0.000191,0.000287015
4827,-25648.74139,12898004.89,1460000,0.000191,0.00040961
4828,-25542.47006,37668680.82,1460000,0.000191,0.000829452
4829,-20486.40427,17546445.77,1460000,0.000191,0.000488397
4830,-9218.474295,3941304.299,1460000,0.000191,0.000257802
4831,-8048.168394,23382346.23,1460000,0.000191,0.000587311
4832,-3523.153584,43043317.21,1460000,0.000191,0.000920548
4833,-29380.06141,34056529.35,1460000,0.000191,0.000768229
4834,-9906.946072,24544939.5,1460000,0.000191,0.000607016
4835,-19359.53322,20800037.46,1460000,0.000191,0.000543543
4836,-6370.58726,45960056.51,1460000,0.000191,0.000969984
4837,-11677.93613,30645814.08,1460000,0.000191,0.000710421
4838,-12621.89149,11497514.32,1460000,0.000191,0.000385873
4839,-4417.43393,45455365.52,1460000,0.000191,0.00096143
4840,-5232.766398,210345.6018,1460000,0.000191,0.000194565
4841,-13935.94251,9908253.393,1460000,0.000191,0.000358936
4842,-21499.00308,40853322.89,1460000,0.000191,0.000883429
4843,-8667.14355,44663778.57,1460000,0.000191,0.000948013
4844,-15363.38444,6790325.516,1460000,0.000191,0.00030609
4845,-24759.60745,13789573.59,1460000,0.000191,0.000424722
4846,-29883.59496,23793297.87,1460000,0.000191,0.000594276
4847,-23616.31976,15924468.54,1460000,0.000191,0.000460906
4848,-2640.048348,40630027.56,1460000,0.000191,0.000879645
4849,-20458.2191,32889983.17,1460000,0.000191,0.000748457
4850,-4006.305802,29313070.97,1460000,0.000191,0.000687832
4851,-3127.515463,45634441.46,1460000,0.000191,0.000964465
4852,-3505.880303,42281634.81,1460000,0.000191,0.000907638
4853,-27412.67656,2089929.042,1460000,0.000191,0.000226423
4854,-6605.383331,1129638.943,1460000,0.000191,0.000210146
4855,-4910.132069,31290897.89,1460000,0.000191,0.000721354
4856,-6646.945025,11545750.74,1460000,0.000191,0.000386691
4857,-31530.15814,9728213.457,1460000,0.000191,0.000355885
4858,-31693.34864,18626955.26,1460000,0.000191,0.000506711
4859,-29563.5151,46848706.2,1460000,0.000191,0.000985046
4860,-1056.069561,36771768.83,1460000,0.000191,0.00081425
4861,-30134.69389,41668042.99,1460000,0.000191,0.000897238
4862,-314.2503438,13084618.7,1460000,0.000191,0.000412773
4863,-29934.19158,28000860.14,1460000,0.000191,0.000665591
4864,-347.2282171,38218613.21,1460000,0.000191,0.000838773
4865,-14990.27441,36717088.8,1460000,0.000191,0.000813324
4866,-295.779948,11154306.9,1460000,0.000191,0.000380056
4867,-2107.372196,10680887.47,1460000,0.000191,0.000372032
4868,-26808.26483,4879716.691,1460000,0.000191,0.000273707
4869,-27124.33755,33409179.38,1460000,0.000191,0.000757257
4870,-25928.45405,10213732.96,1460000,0.000191,0.000364114
4871,-27919.17765,43101474.64,1460000,0.000191,0.000921533
4872,-21507.42702,29069293.93,1460000,0.000191,0.0006837
4873,-16269.65742,47416389.72,1460000,0.000191,0.000994668
4874,-5888.263924,22340754.73,1460000,0.000191,0.000569657
4875,-23271.1951,8487010.888,1460000,0.000191,0.000334848
4876,-1464.212899,18551420.47,1460000,0.000191,0.000505431
4877,-27238.49048,42022114,1460000,0.000191,0.000903239
4878,-22538.47761,21186181,1460000,0.000191,0.000550088
4879,-26699.26547,7218222.271,1460000,0.000191,0.000313343
4880,-7142.509145,15254651.7,1460000,0.000191,0.000449553
4881,-26926.70472,39203471.53,1460000,0.000191,0.000855466
4882,-30745.3624,38529258.3,1460000,0.000191,0.000844038
4883,-12017.01977,43581533.13,1460000,0.000191,0.00092967
4884,-19401.73069,6961882.237,1460000,0.000191,0.000308998
4885,-23723.0659,26434629.54,1460000,0.000191,0.000639045
4886,-7803.18629,9884548.987,1460000,0.000191,0.000358535
4887,-9741.388085,5362621.641,1460000,0.000191,0.000281892
4888,-27851.08043,11580336.63,1460000,0.000191,0.000387277
4889,-5021.497825,25989132.28,1460000,0.000191,0.000631494
4890,-4925.740757,8331453.705,1460000,0.000191,0.000332211
4891,-10028.31152,13010313.04,1460000,0.000191,0.000411514
4892,-14154.56209,15417810.58,1460000,0.000191,0.000452319
4893,-28358.15993,47220377.68,1460000,0.000191,0.000991345
4894,-13984.67771,34766301.45,1460000,0.000191,0.000780259
4895,-29123.83503,18402094.33,1460000,0.000191,0.0005029
4896,-1286.472693,22807432.32,1460000,0.000191,0.000577567
4897,-11233.0746,7506495.822,1460000,0.000191,0.000318229
4898,-15625.77458,13143654.93,1460000,0.000191,0.000413774
4899,-13063.10378,31027557.39,1460000,0.000191,0.000716891
4900,-6684.98018,26905601.53,1460000,0.000191,0.000647027
4901,-15913.55612,10218775.16,1460000,0.000191,0.0003642
4902,-20629.34955,32028671.89,1460000,0.000191,0.000733859
4903,-9319.351149,860528.0904,1460000,0.000191,0.000205585
4904,-7213.437196,26441643.5,1460000,0.000191,0.000639163
4905,-14969.53254,16845.09702,1460000,0.000191,0.000191286
4906,-4378.994434,31306417.38,1460000,0.000191,0.000721617
4907,-9295.944161,47119277.8,1460000,0.000191,0.000989632
4908,-6651.511099,7815314.313,1460000,0.000191,0.000323463
4909,-23795.1864,13031304.12,1460000,0.000191,0.00041187
4910,-29733.25953,33943180.35,1460000,0.000191,0.000766308
4911,-23763.06345,15483607.86,1460000,0.000191,0.000453434
4912,-2156.8546,17006504.85,1460000,0.000191,0.000479246
4913,-21698.67601,15765585.4,1460000,0.000191,0.000458213
4914,-11867.14027,6364483.768,1460000,0.000191,0.000298873
4915,-18804.50196,43198848.22,1460000,0.000191,0.000923184
4916,-15397.99407,17110789.32,1460000,0.000191,0.000481013
4917,-5927.02381,31702269.42,1460000,0.000191,0.000728327
4918,-31207.07755,41548778.1,1460000,0.000191,0.000895217
4919,-5554.406844,17169912.82,1460000,0.000191,0.000482015
4920,-25502.19693,46436290.92,1460000,0.000191,0.000978056
4921,-1327.181084,23200213.74,1460000,0.000191,0.000584224
4922,-23923.18543,47641378.33,1460000,0.000191,0.000998481
4923,-14515.65921,28254579.24,1460000,0.000191,0.000669891
4924,-24417.33101,29116604.21,1460000,0.000191,0.000684502
4925,-12914.09248,44308886.71,1460000,0.000191,0.000941998
4926,-15714.15054,35546362.05,1460000,0.000191,0.000793481
4927,-7543.794392,42119123.57,1460000,0.000191,0.000904883
4928,-21593.98493,19329588.68,1460000,0.000191,0.00051862
4929,-12284.56338,35308792.97,1460000,0.000191,0.000789454
4930,-8114.147607,27066331.51,1460000,0.000191,0.000649751
4931,-18140.27596,33265941.93,1460000,0.000191,0.00075483
4932,-14687.69977,2637988.316,1460000,0.000191,0.000235712
4933,-15780.2747,17538609.57,1460000,0.000191,0.000488265
4934,-13152.03106,37893673.3,1460000,0.000191,0.000833266
4935,-18177.20318,38877497.18,1460000,0.000191,0.000849941
4936,-11392.20354,33185475.27,1460000,0.000191,0.000753466
4937,-31223.66537,47724544.25,1460000,0.000191,0.000999891
4938,-164.7476134,11111796.63,1460000,0.000191,0.000379336
4939,-14794.78265,20822140.52,1460000,0.000191,0.000543918
4940,-28595.19826,33991191.8,1460000,0.000191,0.000767122
4941,-21160.93175,25129686.99,1460000,0.000191,0.000616927
4942,-508.8200637,6102904.04,1460000,0.000191,0.000294439
4943,-9483.642576,9741875.099,1460000,0.000191,0.000356117
4944,-23339.65942,3474587.701,1460000,0.000191,0.000249891
4945,-10863.57705,39585385.31,1460000,0.000191,0.000861939
4946,-6410.654921,26783744.93,1460000,0.000191,0.000644962
4947,-22203.18867,40548932.27,1460000,0.000191,0.00087827
4948,-23286.44051,25087238.96,1460000,0.000191,0.000616207
4949,-16768.19172,14611010.46,1460000,0.000191,0.000438644
4950,-20081.10374,18757822.88,1460000,0.000191,0.000508929
4951,-20411.57092,42220567.82,1460000,0.000191,0.000906603
4952,-31149.38104,15749484.85,1460000,0.000191,0.00045794
4953,-8886.695432,8423532.679,1460000,0.000191,0.000333772
4954,-21677.74478,44479221.43,1460000,0.000191,0.000944885
4955,-29911.61181,25216045.19,1460000,0.000191,0.000618391
4956,-793.4192132,45142136.56,1460000,0.000191,0.000956121
4957,-20055.76199,4402968.972,1460000,0.000191,0.000265627
4958,-24493.85028,21070106.03,1460000,0.000191,0.00054812
4959,-26904.59196,22975206.14,1460000,0.000191,0.00058041
